,std_dt,symbol,issued_sh
37840,20080918,A076090,9307034
37841,20080923,A076090,11269294
37842,20080926,A076090,12212690
37843,20081007,A076090,40222682
37844,20090731,A076090,2011134
37845,20090819,A076090,2928565
37846,20091009,A076090,3233867
37847,20091020,A076090,3539169
37848,20091023,A076090,4225893
37849,20091111,A076090,4873965
37850,20091204,A076090,4951125
37851,20091210,A076090,6163145
37852,20091216,A076090,7756591
37853,20091218,A076090,8553315
37854,20100129,A076090,11579797
37855,20100205,A076090,13705681
37856,20100423,A076090,0
37857,19991228,A076170,0
37858,20040116,A076170,22286990
37859,20040512,A076170,44566990
37860,20070725,A076170,46753801
37861,20070913,A076170,48640048
37862,20071212,A076170,51973376
37863,20071221,A076170,53197418
37864,20080226,A076170,54252972
37865,20080331,A076170,5425297
37866,20080401,A076170,5438259
37867,20080407,A076170,7184289
37868,20080411,A076170,7239844
37869,20080704,A076170,7394834
37870,20080731,A076170,8214506
37871,20080804,A076170,8531846
37872,20080930,A076170,9292302
37873,20081017,A076170,9672529
37874,20081027,A076170,10264244
37875,20081205,A076170,10379492
37876,20081222,A076170,11320301
37877,20090422,A076170,0
37878,19991228,A076340,0
37879,20150518,A076340,4871460
37880,19991228,A076610,0
37881,20131106,A076610,16375000
37882,20150106,A076610,16675000
37883,20190417,A076610,28347500
37884,20190712,A076610,30987500
37885,20200120,A076610,30989561
37886,20200220,A076610,30993627
37887,20200320,A076610,31290368
37888,20200730,A076610,31916542
37889,20200820,A076610,31918315
37890,20201020,A076610,32033659
37891,19991228,A076850,0
37892,20040108,A076850,15260600
37893,20091009,A076850,0
37894,19991228,A077280,0
37895,20040602,A077280,3700000
37896,20080116,A077280,4300000
37897,20080717,A077280,8557000
37898,20080806,A077280,10696250
37899,20161021,A077280,11231295
37900,20171122,A077280,11391808
37901,20180530,A077280,11766339
37902,20200116,A077280,0
37903,19991228,A077360,0
37904,20051014,A077360,5720000
37905,20060420,A077360,6006000
37906,20060907,A077360,6986000
37907,20070423,A077360,7684600
37908,20070425,A077360,7787443
37909,20080502,A077360,19468607
37910,20090921,A077360,24460039
37911,20100611,A077360,24914584
37912,20110207,A077360,28888093
37913,20110415,A077360,29359575
37914,20110729,A077360,29392370
37915,20150206,A077360,17384600
37916,20150528,A077360,22718501
37917,19991228,A077500,0
37918,20040805,A077500,11800000
37919,20060425,A077500,12971483
37920,20071121,A077500,13100483
37921,20120423,A077500,13250483
37922,20130404,A077500,13295483
37923,20130411,A077500,13325483
37924,20130510,A077500,13440483
37925,20140502,A077500,13460483
37926,20140507,A077500,13485483
37927,20150119,A077500,13495483
37928,20150130,A077500,13505483
37929,20150319,A077500,26978966
37930,20150925,A077500,26999207
37931,20160629,A077500,27019448
37932,20161222,A077500,27039689
37933,20170215,A077500,27049809
37934,20180115,A077500,27080171
37935,20180517,A077500,27115171
37936,20180615,A077500,27137671
37937,20180629,A077500,27147791
37938,20180716,A077500,27152791
37939,20180917,A077500,27157791
37940,20181004,A077500,27160291
37941,20181122,A077500,27170411
37942,20181214,A077500,27190652
37943,20190429,A077500,27229725
37944,20190523,A077500,27233475
37945,20190620,A077500,27235975
37946,20190919,A077500,27237225
37947,20200522,A077500,27238475
37948,20200619,A077500,27240975
37949,20200724,A077500,27280975
37950,20200918,A077500,27297225
37951,20201120,A077500,27307225
37952,19991228,A077960,0
37953,20041029,A077960,8600000
37954,20051123,A077960,11180000
37955,20051209,A077960,12298000
37956,20070703,A077960,18201040
37957,20071221,A077960,19152952
37958,20080618,A077960,24616000
37959,20080812,A077960,25942666
37960,20090102,A077960,27341266
37961,20090112,A077960,28040566
37962,20090121,A077960,28440566
37963,20090429,A077960,0
37964,19991228,A077970,0
37965,20040510,A077970,19539938
37966,20050203,A077970,20295592
37967,20050214,A077970,20547476
37968,20050217,A077970,20673418
37969,20050221,A077970,21177186
37970,20050311,A077970,21303128
37971,20050318,A077970,21555012
37972,20050531,A077970,21806896
37973,20050627,A077970,22058780
37974,20051129,A077970,28676833
37975,20131016,A077970,49198433
37976,20150330,A077970,6149804
37977,20150414,A077970,23008904
37978,19991228,A078000,0
37979,20040720,A078000,9000000
37980,20040903,A078000,9003125
37981,20041206,A078000,9007750
37982,20050214,A078000,9008500
37983,20050307,A078000,9030450
37984,20050406,A078000,9051200
37985,20050510,A078000,9052650
37986,20050908,A078000,9066900
37987,20051010,A078000,9068900
37988,20051110,A078000,9070650
37989,20051208,A078000,9073650
37990,20060111,A078000,9083000
37991,20060209,A078000,9089250
37992,20060419,A078000,10015600
37993,20060613,A078000,10017350
37994,20060711,A078000,10026663
37995,20060810,A078000,10034731
37996,20061016,A078000,10048081
37997,20070412,A078000,10051581
37998,20070710,A078000,9701581
37999,20070810,A078000,9702706
38000,19991228,A078020,0
38001,20070221,A078020,13200000
38002,20070312,A078020,13239000
38003,20070420,A078020,13278000
38004,20071119,A078020,13428000
38005,20080314,A078020,13656000
38006,20081212,A078020,33422025
38007,20091020,A078020,36764227
38008,20110627,A078020,38592335
38009,20120625,A078020,40481190
38010,20190516,A078020,55481190
38011,19991228,A078070,0
38012,20090123,A078070,10290000
38013,20090929,A078070,20580000
38014,20100416,A078070,21200000
38015,20170331,A078070,16076045
38016,20180404,A078070,20696628
38017,20180723,A078070,18696628
38018,19991228,A078130,0
38019,20041022,A078130,1440000
38020,20060616,A078130,2000000
38021,20150609,A078130,20000000
38022,20150924,A078130,20588234
38023,20160516,A078130,20888234
38024,20161010,A078130,22806690
38025,20161216,A078130,115998080
38026,20171110,A078130,116194543
38027,20171127,A078130,116391006
38028,20190517,A078130,117791006
38029,20190605,A078130,121180836
38030,20191223,A078130,122333346
38031,20200116,A078130,123154517
38032,20200313,A078130,123573177
38033,20200403,A078130,124498246
38034,20200420,A078130,125423315
38035,20200429,A078130,126348384
38036,19991228,A078140,0
38037,20051223,A078140,4300000
38038,20100421,A078140,4300160
38039,20100426,A078140,4393751
38040,20100524,A078140,4397796
38041,20101008,A078140,4399127
38042,20101119,A078140,4400835
38043,20110120,A078140,4401086
38044,20110322,A078140,4519164
38045,20110415,A078140,4860535
38046,20110428,A078140,10785543
38047,20110523,A078140,10826237
38048,20110531,A078140,10988550
38049,20110621,A078140,11044677
38050,20110721,A078140,11056735
38051,20110823,A078140,11056936
38052,20110921,A078140,11058091
38053,20111221,A078140,11061356
38054,20120125,A078140,11061858
38055,20120321,A078140,11066933
38056,20120423,A078140,11077284
38057,20120921,A078140,11081554
38058,20121023,A078140,11086579
38059,19991228,A078150,0
38060,20041208,A078150,10125000
38061,20050414,A078150,10410000
38062,20060303,A078150,11120487
38063,20060327,A078150,11594144
38064,20060405,A078150,12067801
38065,20060417,A078150,12778288
38066,20061027,A078150,21970047
38067,20080701,A078150,22421515
38068,20091009,A078150,23670265
38069,20091105,A078150,24671600
38070,20091210,A078150,25606179
38071,20100401,A078150,27574679
38072,20100511,A078150,27774944
38073,20100520,A078150,27865481
38074,20100524,A078150,28042168
38075,20100604,A078150,28268364
38076,20100611,A078150,28283989
38077,20100629,A078150,28484254
38078,20100630,A078150,28523316
38079,20100719,A078150,28563159
38080,20100727,A078150,28584252
38081,20100728,A078150,28602872
38082,20100810,A078150,28753563
38083,20100819,A078150,28761375
38084,20100820,A078150,29011375
38085,20101011,A078150,29111375
38086,20101027,A078150,30111375
38087,20101110,A078150,31204271
38088,20101112,A078150,31422850
38089,20101210,A078150,32953055
38090,20110323,A078150,32953056
38091,20110421,A078150,32953057
38092,20120120,A078150,34358568
38093,20120626,A078150,38326821
38094,20120817,A078150,39419717
38095,20120928,A078150,39433368
38096,20130122,A078150,39464147
38097,20130208,A078150,40178432
38098,20130516,A078150,40733987
38099,20130614,A078150,40813352
38100,20130625,A078150,41448272
38101,20130724,A078150,65207819
38102,20130813,A078150,70751510
38103,20130906,A078150,75628289
38104,20140502,A078150,75832739
38105,20140603,A078150,76435332
38106,20140630,A078150,76564457
38107,20140902,A078150,76745235
38108,20141125,A078150,76921708
38109,20150227,A078150,76986271
38110,20151229,A078150,77029313
38111,20160804,A078150,77158440
38112,20170411,A078150,77315953
38113,20170420,A078150,77494706
38114,20170425,A078150,78289854
38115,20170504,A078150,78660142
38116,20170512,A078150,78851677
38117,20170817,A078150,78990426
38118,19991228,A078160,0
38119,20050729,A078160,4575000
38120,20060324,A078160,5675000
38121,20080808,A078160,5685000
38122,20090108,A078160,5702000
38123,20090218,A078160,5707000
38124,20090310,A078160,5730000
38125,20090413,A078160,5750000
38126,20090423,A078160,5840036
38127,20091106,A078160,6104236
38128,20100219,A078160,6110238
38129,20100630,A078160,6116240
38130,20101229,A078160,6247130
38131,20110125,A078160,6307154
38132,20110621,A078160,6325161
38133,20111111,A078160,6456051
38134,20111121,A078160,6476051
38135,20111130,A078160,7146051
38136,20120102,A078160,7161051
38137,20120109,A078160,7166051
38138,20140314,A078160,7206051
38139,20150721,A078160,7556745
38140,20150724,A078160,7567502
38141,20150811,A078160,7573956
38142,20151028,A078160,7674992
38143,20151110,A078160,7685749
38144,20151215,A078160,7786785
38145,20160316,A078160,7806785
38146,20160329,A078160,7832603
38147,20160923,A078160,7858421
38148,20180411,A078160,7868421
38149,20190415,A078160,15617842
38150,19991228,A078340,0
38151,20070706,A078340,7879231
38152,20070718,A078340,10086746
38153,20150820,A078340,11696746
38154,20150831,A078340,12866420
38155,19991228,A078350,0
38156,20040514,A078350,5000000
38157,20070111,A078350,10000000
38158,20200525,A078350,11292405
38159,20201215,A078350,13065452
38160,19991228,A078420,0
38161,20040917,A078420,3222000
38162,20101129,A078420,0
38163,19991228,A078520,0
38164,20050204,A078520,3840000
38165,20050307,A078520,4200000
38166,20071116,A078520,6510000
38167,20071128,A078520,7161000
38168,20090416,A078520,7843473
38169,20100416,A078520,8594160
38170,20110418,A078520,9421492
38171,20120416,A078520,10339442
38172,20130418,A078520,11616093
38173,20140416,A078520,12753154
38174,20150415,A078520,14003642
38175,20160418,A078520,15378717
38176,20170417,A078520,16890782
38177,20180109,A078520,24823163
38178,20181226,A078520,27033459
38179,19991228,A078590,0
38180,20051027,A078590,4300000
38181,20080711,A078590,4738590
38182,20090810,A078590,5044164
38183,20091119,A078590,8457817
38184,20091204,A078590,8947771
38185,20110106,A078590,9358448
38186,20110112,A078590,9522382
38187,20140919,A078590,9941493
38188,20150216,A078590,10360604
38189,20150309,A078590,10779715
38190,20150406,A078590,10947359
38191,20150410,A078590,12665715
38192,20150430,A078590,12875270
38193,20180615,A078590,13015270
38194,20181015,A078590,13872770
38195,20181031,A078590,19367275
38196,20181126,A078590,20869775
38197,20181210,A078590,21115475
38198,20190423,A078590,52788687
38199,20191126,A078590,55082264
38200,20191204,A078590,55950318
38201,20200123,A078590,58246528
38202,20200302,A078590,65135161
38203,20200311,A078590,70875689
38204,20200326,A078590,73171900
38205,20200424,A078590,75280333
38206,20201110,A078590,78724637
38207,19991228,A078600,0
38208,20041210,A078600,8222140
38209,20121102,A078600,8490092
38210,20131008,A078600,9101023
38211,20151210,A078600,9481285
38212,20161227,A078600,11151285
38213,20170103,A078600,13259245
38214,20170417,A078600,13285084
38215,20170518,A078600,13440119
38216,20170522,A078600,13465958
38217,20170609,A078600,13491797
38218,20170616,A078600,13776033
38219,20170705,A078600,14034430
38220,20171025,A078600,14551225
38221,20200304,A078600,14737126
38222,20200617,A078600,14830076
38223,20200814,A078600,15015975
38224,20200909,A078600,15201745
38225,19991228,A078610,0
38226,20050509,A078610,5200000
38227,20051227,A078610,5550000
38228,20060113,A078610,5637500
38229,20061212,A078610,6052006
38230,20070511,A078610,9000000
38231,20070911,A078610,9023727
38232,20071010,A078610,9044692
38233,20080211,A078610,9047668
38234,20080222,A078610,9828908
38235,20080731,A078610,9840002
38236,20080808,A078610,10524588
38237,20080826,A078610,13139877
38238,20090320,A078610,656993
38239,20090413,A078610,0
38240,19991228,A078650,0
38241,20101022,A078650,4650271
38242,20101105,A078650,6043603
38243,20110110,A078650,6093603
38244,20110318,A078650,6118603
38245,20110713,A078650,6209603
38246,20121018,A078650,6219603
38247,20121109,A078650,7569979
38248,20140203,A078650,7579979
38249,20140221,A078650,7687125
38250,20140310,A078650,7726088
38251,20140423,A078650,7735828
38252,20140725,A078650,8622744
38253,20150216,A078650,9345744
38254,20150318,A078650,9598966
38255,20150323,A078650,9902839
38256,20160426,A078650,10517845
38257,20160812,A078650,10825348
38258,20161128,A078650,13825348
38259,20170412,A078650,14071471
38260,20171016,A078650,30071471
38261,20190426,A078650,36569665
38262,20190621,A078650,39818761
38263,20190703,A078650,40901793
38264,20191127,A078650,41807452
38265,20191206,A078650,42713111
38266,20200131,A078650,43920657
38267,20200227,A078650,44675373
38268,20201118,A078650,68975373
38269,19991228,A078670,0
38270,20070727,A078670,5966080
38271,20071029,A078670,6066080
38272,20071127,A078670,6168146
38273,20090923,A078670,6507126
38274,20091106,A078670,6819111
38275,20091202,A078670,13319111
38276,20100226,A078670,13907346
38277,20100503,A078670,0
38278,19991228,A078700,0
38279,20041029,A078700,3400000
38280,20070322,A078700,3556000
38281,20070907,A078700,3570704
38282,20071115,A078700,3683247
38283,20071126,A078700,3765551
38284,20071224,A078700,3849349
38285,20080122,A078700,4024253
38286,20080321,A078700,4139416
38287,20080403,A078700,4637095
38288,20080411,A078700,5331095
38289,20080416,A078700,7001739
38290,20080418,A078700,9609137
38291,20080423,A078700,13150183
38292,20080425,A078700,14199374
38293,20080904,A078700,17373977
38294,20080905,A078700,18125855
38295,20081121,A078700,19546486
38296,20081223,A078700,19705216
38297,20090306,A078700,1970521
38298,20090309,A078700,2270821
38299,20090325,A078700,2571121
38300,20090415,A078700,3033164
38301,20090417,A078700,3248606
38302,20090723,A078700,3438506
38303,20090813,A078700,4363506
38304,20100302,A078700,0
38305,19991228,A078780,0
38306,20051129,A078780,9219565
38307,20051214,A078780,9390993
38308,20060102,A078780,9648134
38309,20070919,A078780,10116770
38310,20071009,A078780,10298588
38311,20071213,A078780,13208164
38312,20100115,A078780,13521840
38313,20100209,A078780,13584575
38314,20100304,A078780,13647310
38315,20100323,A078780,13835515
38316,20100601,A078780,14149191
38317,20100607,A078780,14776543
38318,20100615,A078780,15403895
38319,20100928,A078780,15717571
38320,20120229,A078780,16167413
38321,20120323,A078780,17270676
38322,20120403,A078780,17618941
38323,20120410,A078780,17675775
38324,20120413,A078780,18063846
38325,20120612,A078780,18106517
38326,20120711,A078780,18310765
38327,20120801,A078780,18739685
38328,20120803,A078780,18960338
38329,20140630,A078780,20048477
38330,20150108,A078780,24048477
38331,20150629,A078780,4008079
38332,20150710,A078780,6441414
38333,20150716,A078780,7448265
38334,20160428,A078780,0
38335,19991228,A078860,0
38336,20060627,A078860,2675000
38337,20071005,A078860,5350000
38338,20081013,A078860,6133460
38339,20090428,A078860,13522560
